"index";"serialNum";"class";"property";"name";"lat";"lon";"f"
9316;3850;1;"ФГБУ Среднесибирское УГМС";"МАНСКИЙ - Р.МАНА";55.9;92.5;9260
9319;3854;1;"ФГБУ Среднесибирское УГМС";"МИНА - Р.МИМИЯ";54.96;94.13;841
9323;3798;1;"ФГБУ Среднесибирское УГМС";"БАЗАИХА - Р.БАЗАИХА";55.95;92.81;994
9326;3842;1;"ФГБУ Среднесибирское УГМС";"КРАСНОЯРСК - Р.КАЧА";56.01;92.88;1250
9329;3886;1;"ФГБУ Среднесибирское УГМС";"ТЕРЕНТЬЕВО - Р.ЕСАУЛОBКА";56.08;93.26;1460
9331;3806;1;"ФГБУ Среднесибирское УГМС";"БОЛЬШОЙ БАЛЬЧУГ - Р.БОЛЬШАЯ ТЕЛЬ";56.43;93.71;367
9333;3829;1;"ФГБУ Среднесибирское УГМС";"КАН-ОКЛЕР - Р.КАН";55.03;95.13;4180
9340;3869;1;"ФГБУ Среднесибирское УГМС";"УСТЬ-КАН - Р.КАН";56.45;93.83;36800
9342;3868;1;"ФГБУ Среднесибирское УГМС";"ПЕТРОПАВЛОВКА I-Я - Р.АГУЛ";55.7;95.73;11500
9343;3822;1;"ФГБУ Среднесибирское УГМС";"ИЛЬИНКА - Р.КУНГУС";55.45;95.85;3600
9344;3830;1;"ФГБУ Среднесибирское УГМС";"КАНСК - Р.ИЛАНЬ";56.23;95.75;463
9345;3847;1;"ФГБУ Среднесибирское УГМС";"МАЛАЯ УРЯ - Р.БОЛЬШАЯ УРЯ";56.11;95.43;1150
9356;3848;1;"ФГБУ Среднесибирское УГМС";"МАЛИНОВКА - Р.БУЗИМ";56.6;93.48;2230
9370;3804;1;"ФГБУ Среднесибирское УГМС";"БЕЛЬСКОЕ - Р.БЕЛАЯ";57.9;92.15;1320
9371;3897;1;"ФГБУ Среднесибирское УГМС";"ЧЕРНОЕ(ЗИМОВЬЕ) - Р.ЧЕРНАЯ";58.7;92.36;301
9372;3811;1;"ФГБУ Среднесибирское УГМС";"БРЯНКА - Р.БОЛЬШОЙ ПИТ";59.11;93.48;15100
9383;3851;1;"ФГБУ Среднесибирское УГМС";"МАРЬИНА ГРИВА - Р.МАЛЫЙ КАС";59.2;88.65;428
9385;3876;1;"ФГБУ Среднесибирское УГМС";"САНДАКЧЕС - Р.ДУБЧЕС";61.3;88.48;8360
9397;3887;1;"ФГБУ Среднесибирское УГМС";"ТЕЯ - Р.ТЕЯ";60.36;92.5;2910
9413;4051;3;"ФГБУ Среднесибирское УГМС";"УЧАМИ - Р.НИЖНЯЯ ТУНГУСКА";63.81;96.45;380000
9421;3836;1;"ФГБУ Среднесибирское УГМС";"КЕРБО - РУЧ.БЕЗ НАЗBАНИЯ, ПРИТОК Р.ТАЙМУРА";62.71;101.11;9.76
9422;3810;1;"ФГБУ Среднесибирское УГМС";"БОЛЬШОЙ ПОРОГ - Р.ЕРАЧИМО";65.65;90.11;9100
9429;3911;1;"ФГБУ Среднесибирское УГМС";"СВЕТЛОГОРСК - Р.КУРЕЙКА";66.88;88.31;39900
9436;3991;3;"ФГБУ Среднесибирское УГМС";"СНЕЖНОГОРСК - Р.ХАНТАЙКА";68.1;87.75;29700
9499;3812;1;"ФГБУ Среднесибирское УГМС";"БУРНЫЙ - Р.БУРНАЯ";61.81;92.65;1250
9506;3834;1;"ФГБУ Среднесибирское УГМС";"КАРА-ХОЛЬ - Р.АЛАШ";51.3;89.76;3260
9511;3882;1;"ФГБУ Среднесибирское УГМС";"СЛИЗНЕВО - Р.БОЛЬШАЯ СЛИЗНЕBА";55.96;92.7;104
9520;3824;1;"ФГБУ Среднесибирское УГМС";"ИННОКЕНТЬЕВКА - Р.УБЕЙ";54.83;91.83;304
9521;3867;1;"ФГБУ Среднесибирское УГМС";"ПИОНЕРСКИЙ ЛАГЕРЬ - Р.КАЛТАТ";55.95;92.82;56.5
9522;4253;1;"ФГБУ Среднесибирское УГМС";"БОНДАРЕВО - Р.СОС";52.93;90.5;85
9523;3883;1;"ФГБУ Среднесибирское УГМС";"СУЛОМАЙ - Р.ПОДКАМЕННАЯ ТУНГУСКА";61.51;91.01;232000
9546;3845;1;"ФГБУ Среднесибирское УГМС";"ЛИСТВЕНКА(КОРДОН) - Р.БОЛЬШАЯ ЛИСТBЕННАЯ";55.3;92.31;98
9547;3899;1;"ФГБУ Среднесибирское УГМС";"ШАЛОБОЛИНО - Р.ШУШЬ";53.93;92.28;2160
9560;3878;1;"ФГБУ Среднесибирское УГМС";"СВЕТЛАНА - Р.BЕЛЬМО";61.66;93;31800
9563;3816;1;"ФГБУ Среднесибирское УГМС";"ГРОМАДСК - Р.РЫБНАЯ";55.88;94.43;3580
9568;3910;1;"ФГБУ Среднесибирское УГМС";"ВЕЛЬМО - Р.ВЕЛЬМО";61.01;93.41;11800
9570;3912;1;"ФГБУ Среднесибирское УГМС";"ДЕГЕН - Р.ДЕГЕН";67.88;89.9;2050
9575;4195;1;"ФГБУ Среднесибирское УГМС";"ЭНДЭ - Р.ЭНДЭ";67.45;91.31;2600
9801;3881;2;"ФГБУ Среднесибирское УГМС";"СЕЛИВАНИХА - Р.ЕНИСЕЙ";65.86;87.86;2300000
9805;4165;3;"ФГБУ Среднесибирское УГМС";"ДУДИНКА - Р.ЕНИСЕЙ";69.4;86.17;2480000
10002;3638;2;"ФГБУ Западно-Сибирское УГМС";"Фоминское - р. Обь";52.27;84.55;98200
10012;3589;1;"ФГБУ Западно-Сибирское УГМС";"Нижний Бьеф - р. Обь";54.48;82.57;232000
10014;3590;2;"ФГБУ Западно-Сибирское УГМС";"Новосибирск - р. Обь";54.59;82.57;250000
10015;3535;1;"ФГБУ Западно-Сибирское УГМС";"Дубровино - р. Обь";55.29;83.17;260000
10016;3555;2;"ФГБУ Западно-Сибирское УГМС";"Кругликово - р. Обь";55.51;83.52;260000
10017;3604;2;"ФГБУ Западно-Сибирское УГМС";"Победа - р. Обь";56.32;84.1;260000
10019;3578;3;"ФГБУ Западно-Сибирское УГМС";"Молчаново - р. Обь";57.35;83.47;343000
10025;4262;2;"ФГБУ Обь-Иртышское УГМС";"НИЖНЕВАРТОВСК - р.Обь";60.91666667;76.61666667;853000
10031;2919;1;"ФГБУ Обь-Иртышское УГМС";"Белогорье - р.Обь";61.06666667;68.6;2160000
10033;2959;2;"ФГБУ Обь-Иртышское УГМС";"ПОЛНОВАТ - р. Обь";63.81666667;65.9;2730000
10034;2927;2;"ФГБУ Обь-Иртышское УГМС";"ГОРКИ - р.Обь";65.03333333;65.36666667;2900000
10036;4233;2;"ФГБУ Обь-Иртышское УГМС";"КАЗЫМ-МЫС - р.Обь";64.66666667;65.63333333;2350000
10042;3545;1;"ФГБУ Западно-Сибирское УГМС";"Кебезень - р. Бия";51.54;87.06;21000
10059;3549;1;"ФГБУ Западно-Сибирское УГМС";"Кокши - р. Кокши";51.35;87.41;472
10060;3641;1;"ФГБУ Западно-Сибирское УГМС";"Кыгинский залив - р. Чири";51.22;87.5;37
10062;3511;1;"ФГБУ Западно-Сибирское УГМС";"Балыкча - р. Чулышман";51.17;87.43;16600
10066;3630;1;"ФГБУ Западно-Сибирское УГМС";"Тюнгур - р. Катунь";50.1;86.19;13500
10067;3570;2;"ФГБУ Западно-Сибирское УГМС";"Малый Яломан - р. Катунь";50.29;86.36;36800
10071;3615;1;"ФГБУ Западно-Сибирское УГМС";"Сростки - р. Катунь";52.24;85.43;58400
10075;3621;1;"ФГБУ Западно-Сибирское УГМС";"Терехта - р. Большая Терехта";50.16;85.55;383
10078;3559;1;"ФГБУ Западно-Сибирское УГМС";"Кучерла - р. Кучерла";50.09;86.2;627
10108;3568;1;"ФГБУ Западно-Сибирское УГМС";"Майма - р. Майма";52;85.54;780
10110;3632;1;"ФГБУ Западно-Сибирское УГМС";"Усть-Иша - р. Иша";52.11;85.58;3360
10111;3553;1;"ФГБУ Западно-Сибирское УГМС";"Красногорское - р. Чапша";52.17;86.12;856
10112;3613;1;"ФГБУ Западно-Сибирское УГМС";"Советское - р. Каменка";52.17;85.25;1730
10117;3626;1;"ФГБУ Западно-Сибирское УГМС";"Точильное - р. Песчанная";52.1;85.02;4720
10122;3614;1;"ФГБУ Западно-Сибирское УГМС";"Совхоз Ануйский - р. Ануй";52.07;84.07;4870
10126;3633;1;"ФГБУ Западно-Сибирское УГМС";"Усть-Кумир - р. Чарыш";51.02;84.17;3480
10130;3653;2;"ФГБУ Западно-Сибирское УГМС";"Карпово-2 - р. Чарыш";51.43;82.4;13900
10132;3516;2;"ФГБУ Западно-Сибирское УГМС";"Белоглазово - р. Чарыш";52.06;82.33;17600
10133;3635;1;"ФГБУ Западно-Сибирское УГМС";"Усть-Камышенка - р. Чарыш";52.04;83.12;20000
10134;3639;1;"ФГБУ Западно-Сибирское УГМС";"Чарышский зерно с/х - р. Чарыш";52.08;83.17;20700
10137;3524;1;"ФГБУ Западно-Сибирское УГМС";"Бугрышиха - р. Белая";51.17;82.48;1140
10138;3560;1;"ФГБУ Западно-Сибирское УГМС";"Куйбышево - р. Маралиха";51.34;82.59;1100
10139;3558;1;"ФГБУ Западно-Сибирское УГМС";"Курья - р. Локтевка";51.37;82.18;1020
10148;3616;1;"ФГБУ Западно-Сибирское УГМС";"Старо-Алейское - р. Алей";51;82;2070
10150;3567;1;"ФГБУ Западно-Сибирское УГМС";"Локоть - р. Алей";51.19;81.21;6450
10153;3649;1;"ФГБУ Западно-Сибирское УГМС";"Алейск - р. Алей";52.31;82.46;18700
10168;3548;1;"ФГБУ Западно-Сибирское УГМС";"Косиха - р. Большая Лосиха";53.21;84.36;435
10172;3608;1;"ФГБУ Западно-Сибирское УГМС";"Рогозиха - р. Касмала";53.14;82.48;1650
10174;3652;1;"ФГБУ Западно-Сибирское УГМС";"Ельцовка - р. Чумыш";53.15;86.17;4340
10175;3563;2;"ФГБУ Западно-Сибирское УГМС";"Кытманово - р. Чумыш";53.28;85.27;11000
10188;3543;1;"ФГБУ Западно-Сибирское УГМС";"Казанцево - р. Аламбай";53.53;85.12;1440
10194;3593;1;"ФГБУ Западно-Сибирское УГМС";"Новоперуново - р. Тальменка";53.53;83.31;1550
10198;3646;1;"ФГБУ Западно-Сибирское УГМС";"Шипуновский - р. Нижний Сузун";53.59;82.63;672
10202;3609;1;"ФГБУ Западно-Сибирское УГМС";"Рождественка - р. Каракан";54.23;82.26;1140
10205;3618;1;"ФГБУ Западно-Сибирское УГМС";"Старый Искитим - р. Бердь";54.37;83.24;6270
10208;3536;1;"ФГБУ Западно-Сибирское УГМС";"Елбань - р. Елбань";54.12;84.36;290
10209;3577;1;"ФГБУ Западно-Сибирское УГМС";"Мосты - р. Чем";54.47;83.55;465
10211;3587;1;"ФГБУ Западно-Сибирское УГМС";"Нижний Коен - р. Коен";54.48;83.2;270
10215;3565;1;"ФГБУ Западно-Сибирское УГМС";"Ленинск-Кузнецкий - р. Иня";54.4;86.08;5460
10219;3544;1;"ФГБУ Западно-Сибирское УГМС";"Кайлы - р. Иня";55.19;84.06;15700
10220;3520;1;"ФГБУ Западно-Сибирское УГМС";"Березовка - р. Иня";55;83.2;17300
10221;3521;1;"ФГБУ Западно-Сибирское УГМС";"Бачаты - р. Бачат";54.15;86.14;475
10223;3519;1;"ФГБУ Западно-Сибирское УГМС";"Беково - р. Малый Бачат";54.22;86.12;734
10225;3594;1;"ФГБУ Западно-Сибирское УГМС";"Окунево - р. Тарсьма";54.57;85.26;1800
10231;3595;1;"ФГБУ Западно-Сибирское УГМС";"Ояш - р. Ояш";55.33;83.52;996
10232;3800;1;"ФГБУ Среднесибирское УГМС";"БАЛЫКСА - Р.ТОМЬ";53.43;89.13;2480
10233;3623;1;"ФГБУ Западно-Сибирское УГМС";"Теба - р. Томь";53.38;88.33;4350
10234;3654;2;"ФГБУ Западно-Сибирское УГМС";"Междуреченск - р. Томь";53.42;88.01;5880
10246;3546;1;"ФГБУ Западно-Сибирское УГМС";"Кемерово - р. Томь";55.23;86.03;47400
10248;3599;2;"ФГБУ Западно-Сибирское УГМС";"Поломошное - р. Томь";55.44;84.56;51400
10252;3627;3;"ФГБУ Западно-Сибирское УГМС";"Томск (пристань) - р. Томь";56.3;84.55;57800
10254;3551;2;"ФГБУ Западно-Сибирское УГМС";"Козюлино - р. Томь";56.48;84.3;61400
10259;3574;1;"ФГБУ Западно-Сибирское УГМС";"Междуреченск - р. Уса";53.41;88.06;3320
10266;3580;1;"ФГБУ Западно-Сибирское УГМС";"Мыски - р. Мрас-Су";53.43;87.5;8790
10277;3556;1;"ФГБУ Западно-Сибирское УГМС";"Кузедеево - р. Кондома";53.2;87.14;7080
10279;3579;1;"ФГБУ Западно-Сибирское УГМС";"Мундыбаш - р. Мундыбаш";53.12;87.18;1060
10287;3554;1;"ФГБУ Западно-Сибирское УГМС";"Красулино - р. Ускат";54.02;87.1;1100
10292;3575;1;"ФГБУ Западно-Сибирское УГМС";"Медвежка - р. Тайдон";54.5;87.32;1330
10298;3517;1;"ФГБУ Западно-Сибирское УГМС";"Безменово - р. Лебяжья";55.5;84.44;1390
10301;3514;1;"ФГБУ Западно-Сибирское УГМС";"Басандайка - р. Басандайка";56.19;85.15;402
10305;3541;1;"ФГБУ Западно-Сибирское УГМС";"Зоркальцево - р. Порос";56.32;84.44;316
10306;3601;1;"ФГБУ Западно-Сибирское УГМС";"Пономаревка - р. Шегарка";56.08;82.22;1260
10308;3515;1;"ФГБУ Западно-Сибирское УГМС";"Бабарыкино - р. Шегарка";56.33;83.36;8190
10310;3656;1;"ФГБУ Западно-Сибирское УГМС";"Пихтовка - р. Бакса";56;82.42;1420
10315;3839;1;"ФГБУ Среднесибирское УГМС";"КОПЬЕВО - Р.ЧУЛЫМ";55.03;89.86;9990
10321;3857;3;"ФГБУ Среднесибирское УГМС";"НАЗАРОВО(ВЕРХНИЙ БЪЕФ) - Р.ЧУЛЫМ";56.05;90.33;24600
10322;3826;1;"ФГБУ Среднесибирское УГМС";"КАЗАНКА I-Я - Р.ЧУЛЫМ";56.01;89.43;26300
10323;3843;1;"ФГБУ Среднесибирское УГМС";"КРАСНЫЙ ЗАВОД - Р.ЧУЛЫМ";56.18;90;33800
10328;3622;1;"ФГБУ Западно-Сибирское УГМС";"Тегульдет - р. Чулым";57.19;88.09;55300
10329;3542;1;"ФГБУ Западно-Сибирское УГМС";"Зырянское - р. Чулым";56.51;86.37;92500
10331;3512;1;"ФГБУ Западно-Сибирское УГМС";"Батурино - р. Чулым";57.47;85.09;131000
10332;8535;1;"ФГБУ Среднесибирское УГМС";"ЕФРЕМКИНО - Р. БЕЛЫЙ ИЮС";54.45;89.45;3520
10338;3877;1;"ФГБУ Среднесибирское УГМС";"САРАЛА - Р.ЧЕРНЫЙ ИЮС";54.86;89.3;3100
10341;3862;1;"ФГБУ Среднесибирское УГМС";"НОВОАЛЕКСАНДРОВКА - Р.АГАТА";55.6;90.65;77.4
10342;3840;1;"ФГБУ Среднесибирское УГМС";"КОРНИЛОВО - Р.СЕРЕЖ";55.55;89.63;1600
10343;3794;1;"ФГБУ Среднесибирское УГМС";"АНТРОПОВО - Р.СЕРЕЖ";55.81;90.15;4580
10349;3600;1;"ФГБУ Западно-Сибирское УГМС";"Полуторник - р. Урюп";55.19;88.28;500
10357;3619;1;"ФГБУ Западно-Сибирское УГМС";"Тамбар - р. Дудут";55.36;88.37;615
10369;3814;1;"ФГБУ Среднесибирское УГМС";"ГОРЯЧЕГОРСК - Р.БАЗЫР";55.4;88.95;160
10378;3863;1;"ФГБУ Среднесибирское УГМС";"ОЛЬХОВКА - Р.БОЛЬШОЙ УЛУЙ";56.4;90.95;1090
10380;3809;1;"ФГБУ Среднесибирское УГМС";"БОЛЬШОЙ КЕМЧУГ - Р.КЕМЧУГ(БОЛЬШОЙ КЕМЧУГ)";56.13;91.6;1480
10384;3569;1;"ФГБУ Западно-Сибирское УГМС";"Макаракский - р. Кия";55.36;88.03;3420
10385;3644;1;"ФГБУ Западно-Сибирское УГМС";"Чумай - р. Кия";55.43;87.48;5680
10392;3629;1;"ФГБУ Западно-Сибирское УГМС";"Третьяково - р. Серта";55.48;88.26;792
10394;3561;1;"ФГБУ Западно-Сибирское УГМС";"Курск-Смоленский - р. Серта";55.57;88.06;1720
10396;3525;1;"ФГБУ Западно-Сибирское УГМС";"Верх-Чебулинский - р. Чебула";56.02;87.37;1190
10400;3611;1;"ФГБУ Западно-Сибирское УГМС";"Рубино - р. Тяжин";56.22;88.1;1800
10402;3550;1;"ФГБУ Западно-Сибирское УГМС";"Конторка - р. Четь";57.03;88.07;11500
10407;3647;1;"ФГБУ Западно-Сибирское УГМС";"Яя - р. Яя";56.11;86.24;3460
10411;3513;1;"ФГБУ Западно-Сибирское УГМС";"Барзас - р. Барзас";55.44;86.18;1060
10413;3624;1;"ФГБУ Западно-Сибирское УГМС";"Тихеевка - р. Золотой Китат";55.44;86.49;1220
10414;3628;1;"ФГБУ Западно-Сибирское УГМС";"Троицкое - р. Алчедат";56.06;86.53;617
10416;3592;1;"ФГБУ Западно-Сибирское УГМС";"Новорождественский - р. Китат";56.29;86;2000
10423;3597;1;"ФГБУ Западно-Сибирское УГМС";"Перво-Пашенский - р. Большая Юкса";57.34;85.28;2620
10424;3510;1;"ФГБУ Западно-Сибирское УГМС";"Аргат-Юл - р. Улу-Юл";57.5;86.06;7720
10426;3522;1;"ФГБУ Западно-Сибирское УГМС";"Большой Татош - р. Большой Татош";57.27;83.24;1095
10429;3532;2;"ФГБУ Западно-Сибирское УГМС";"Гришкино - р. Чая";58.02;82.39;26600
10430;3602;1;"ФГБУ Западно-Сибирское УГМС";"Полынянка - р. Бакчар";56.57;82.31;2040
10432;3531;1;"ФГБУ Западно-Сибирское УГМС";"Гореловка - р. Бакчар";57.29;82.13;6610
10441;3596;1;"ФГБУ Западно-Сибирское УГМС";"Панычево - р. Андарма";57.03;81.47;2330
10444;3598;1;"ФГБУ Западно-Сибирское УГМС";"Плотниково - р. Икса";56.51;83.04;2560
10449;3838;2;"ФГБУ Среднесибирское УГМС";"КОМАРОВКА - Р.БОЛЬШАЯ КЕТЬ(КЕТЬ)";57.6;91.9;2260
10453;3571;1;"ФГБУ Западно-Сибирское УГМС";"Максимкин Яр - р. Кеть";58.4;86.49;38400
10455;3610;1;"ФГБУ Западно-Сибирское УГМС";"Родионовка - р. Кеть";58.27;83.31;71500
10460;3651;1;"ФГБУ Западно-Сибирское УГМС";"Дружный - р. Орловка";58.46;86.04;8740
10461;3566;1;"ФГБУ Западно-Сибирское УГМС";"Лисица - р. Лисица";58.59;85.06;7530
10464;3533;1;"ФГБУ Западно-Сибирское УГМС";"Дальнее - р. Большая Пиковка";58.43;82.56;900
10468;3591;1;"ФГБУ Западно-Сибирское УГМС";"Новиково - р. Парабель";58.13;80.38;17900
